trip_id,taxi_id,source_file,start_time,end_time,start_lon,start_lat,end_lon,end_lat,duration_min,distance_km,num_points,avg_speed_kmh,start_hour,start_weekday,is_weekend,start_date
28467,2542,2542.txt,2008-02-03 03:12:32,2008-02-06 22:15:48,116.37916,40.15697,116.38764,40.17438,5463.266666666666,590.6966353730375,1010,6.48729053235224,3,6,1,2008-02-03
28468,2542,2542.txt,2008-02-07 00:36:40,2008-02-08 17:34:33,116.3792,40.15692,116.42493,40.0728,2457.883333333333,163.65439142074578,468,3.995007961556928,0,3,0,2008-02-07
28469,2543,2543.txt,2008-02-02 13:35:06,2008-02-02 15:10:34,116.37779,39.90253,116.34587,39.92232,95.46666666666667,25.055846045778747,33,15.747389274581614,13,5,1,2008-02-02
28470,2543,2543.txt,2008-02-02 16:26:09,2008-02-02 20:06:25,116.3431,39.92221,116.32814,39.74409,220.26666666666668,40.37133549419406,67,10.997034486917267,16,5,1,2008-02-02
28471,2543,2543.txt,2008-02-03 12:37:19,2008-02-03 12:43:11,116.33873,39.74719,116.33965,39.74792,5.866666666666666,1.0867253570032305,4,11.114236605714858,12,6,1,2008-02-03
28472,2544,2544.txt,2008-02-02 13:31:47,2008-02-03 06:05:45,116.32618,39.89848,116.17758,39.74923,993.9666666666667,322.75462067660555,632,19.482823609708237,13,5,1,2008-02-02
28473,2544,2544.txt,2008-02-03 06:49:08,2008-02-03 06:58:07,116.17759,39.74916,116.19502,39.74998,8.983333333333333,1.525173363428084,6,10.186686657404644,6,6,1,2008-02-03
28474,2544,2544.txt,2008-02-03 07:47:32,2008-02-04 06:37:36,116.195,39.75005,116.19502,39.7499,1370.0666666666666,487.6430671007686,951,21.355591474414467,7,6,1,2008-02-03
28475,2544,2544.txt,2008-02-04 09:42:55,2008-02-04 11:13:33,116.19505,39.74988,116.32955,39.95643,90.63333333333334,44.18725780240394,88,29.25232219357377,9,0,0,2008-02-04
28476,2544,2544.txt,2008-02-04 11:43:48,2008-02-05 05:07:08,116.32747,39.97571,116.19507,39.74992,1043.3333333333333,309.03876434821996,664,17.77219731076025,11,0,0,2008-02-04
28477,2544,2544.txt,2008-02-05 07:49:13,2008-02-06 01:44:12,116.19495,39.74989,116.19503,39.75001,1074.9833333333333,395.5342364344544,821,22.07667174939202,7,1,0,2008-02-05
28478,2544,2544.txt,2008-02-06 07:52:58,2008-02-06 17:11:37,116.19501,39.75003,116.19523,39.75015,558.65,223.18180377785325,447,23.97012123274178,7,2,0,2008-02-06
28479,2544,2544.txt,2008-02-06 18:20:36,2008-02-06 23:02:05,116.19521,39.75012,116.21283,39.75712,281.48333333333335,154.98030170396663,238,33.03505750099353,18,2,0,2008-02-06
28480,2544,2544.txt,2008-02-06 23:44:29,2008-02-07 00:11:36,116.21256,39.75754,116.21116,39.75665,27.116666666666667,1.3020894880796836,11,2.8810830713502527,23,2,0,2008-02-06
28481,2544,2544.txt,2008-02-07 01:46:18,2008-02-07 02:35:35,116.213,39.7568,116.21119,39.75666,49.28333333333333,2.1922884869513752,27,2.6690018779252456,1,3,0,2008-02-07
28482,2544,2544.txt,2008-02-07 03:05:54,2008-02-07 03:20:59,116.21125,39.75643,116.21331,39.75649,15.083333333333334,0.668291589192225,7,2.658397481869624,3,3,0,2008-02-07
28483,2544,2544.txt,2008-02-07 08:01:46,2008-02-07 08:12:45,116.21395,39.7527,116.19502,39.74985,10.983333333333333,2.085360262047703,8,11.391952873098226,8,3,0,2008-02-07
28487,2544,2544.txt,2008-02-08 11:00:02,2008-02-08 12:39:41,116.19506,39.74979,116.21622,39.73152,99.65,4.570282262491195,33,2.7518006598040308,11,4,0,2008-02-08
28489,2544,2544.txt,2008-02-08 15:47:58,2008-02-08 17:34:47,116.21629,39.73138,116.21623,39.73136,106.81666666666666,16.792393318042627,61,9.432456848955136,15,4,0,2008-02-08
28490,2545,2545.txt,2008-02-02 13:32:59,2008-02-02 19:11:45,116.56441,40.07158,116.36155,39.87701,338.76666666666665,78.51215471740649,120,13.905527746859361,13,5,1,2008-02-02
28491,2545,2545.txt,2008-02-02 20:47:27,2008-02-02 21:20:34,116.36149,39.8771,116.34985,39.8548,33.11666666666667,5.183439939258224,13,9.391234917629394,20,5,1,2008-02-02
28492,2545,2545.txt,2008-02-03 07:15:00,2008-02-03 17:08:14,116.35838,39.86199,116.34434,39.88178,593.2333333333333,180.67900087885306,201,18.273990087202083,7,6,1,2008-02-03
28493,2545,2545.txt,2008-02-04 07:19:59,2008-02-04 23:33:49,116.34822,39.8605,116.3498,39.85511,973.8333333333334,157.3205585469122,335,9.692863439481155,7,0,0,2008-02-04
28494,2545,2545.txt,2008-02-05 10:16:33,2008-02-05 19:01:55,116.35848,39.8592,116.34994,39.85474,525.3666666666667,119.69159135341908,174,13.669492064980288,10,1,0,2008-02-05
28495,2545,2545.txt,2008-02-06 07:01:15,2008-02-06 14:08:34,116.34811,39.85765,116.34987,39.85476,427.31666666666666,132.32933944173277,152,18.58050711768158,7,2,0,2008-02-06
28496,2545,2545.txt,2008-02-06 15:32:10,2008-02-06 17:53:44,116.35798,39.8588,116.39385,39.86947,141.56666666666666,34.097208219854856,51,14.451371508297326,15,2,0,2008-02-06
28497,2545,2545.txt,2008-02-06 19:10:26,2008-02-06 19:19:17,116.36108,39.88294,116.35036,39.9066,8.85,5.999771009404145,4,40.67641362307895,19,2,0,2008-02-06
28498,2545,2545.txt,2008-02-06 19:51:23,2008-02-06 21:52:03,116.54036,40.05652,116.36109,39.88368,120.66666666666667,68.06630936402337,42,33.84512620310554,19,2,0,2008-02-06
28500,2545,2545.txt,2008-02-07 00:30:37,2008-02-07 00:49:30,116.36094,39.88268,116.3499,39.85478,18.883333333333333,4.215956990745327,8,13.39580332452178,0,3,0,2008-02-07
28501,2545,2545.txt,2008-02-07 16:31:16,2008-02-07 16:52:16,116.35183,39.85527,116.34979,39.85514,21.0,1.7067984012610764,8,4.876566860745933,16,3,0,2008-02-07
28502,2545,2545.txt,2008-02-08 10:23:31,2008-02-08 14:19:48,116.35276,39.85534,116.34988,39.85478,236.28333333333333,82.8363060251839,91,21.034824129975455,10,4,0,2008-02-08
28503,2545,2545.txt,2008-02-08 15:52:28,2008-02-08 16:35:29,116.34991,39.85513,116.30052,39.83983,43.016666666666666,8.613406737062625,19,12.014050466263253,15,4,0,2008-02-08
28504,2546,2546.txt,2008-02-02 13:41:27,2008-02-02 20:44:57,116.27729,39.86543,116.32526,39.71455,423.5,133.214596969365,262,18.873378555281935,13,5,1,2008-02-02
28505,2546,2546.txt,2008-02-03 10:36:03,2008-02-03 10:49:57,116.32528,39.71454,116.33346,39.72781,13.9,2.106649856255192,11,9.093452616928888,10,6,1,2008-02-03
28507,2546,2546.txt,2008-02-03 12:04:35,2008-02-03 12:28:39,116.33336,39.73127,116.32491,39.7145,24.066666666666666,3.2085931935045005,15,7.9992628092909985,12,6,1,2008-02-03
28512,2546,2546.txt,2008-02-04 09:20:05,2008-02-04 17:23:08,116.32482,39.71456,116.3254,39.7143,483.05,195.6324489006737,344,24.29965207336802,9,0,0,2008-02-04
28513,2546,2546.txt,2008-02-04 18:06:33,2008-02-04 18:36:05,116.32568,39.71458,116.42938,39.64795,29.533333333333335,14.280304459440094,30,29.01190522233879,18,0,0,2008-02-04
28515,2546,2546.txt,2008-02-05 09:52:39,2008-02-05 19:06:35,116.42938,39.64794,116.42929,39.648,553.9333333333333,184.5013233852892,461,19.98449765877486,9,1,0,2008-02-05
28516,2546,2546.txt,2008-02-06 11:15:21,2008-02-06 12:47:53,116.42935,39.64799,116.42933,39.64796,92.53333333333333,33.489755116197145,84,21.71525908110766,11,2,0,2008-02-06
28519,2546,2546.txt,2008-02-08 10:17:52,2008-02-08 17:38:47,116.42935,39.64796,116.28433,39.95642,440.9166666666667,206.66709512935665,358,28.12328642848928,10,4,0,2008-02-08
28522,2547,2547.txt,2008-02-02 18:38:48,2008-02-02 18:58:03,116.50098,39.93025,116.45585,39.95,19.25,11.569273994382966,4,36.060074787687164,18,5,1,2008-02-02
28523,2547,2547.txt,2008-02-02 19:48:49,2008-02-02 21:14:34,116.42057,39.91273,116.50273,39.86613,85.75,22.861688160748166,10,15.9965164973165,19,5,1,2008-02-02
28525,2547,2547.txt,2008-02-02 22:56:43,2008-02-03 01:45:40,116.25855,39.90475,116.31828,39.94805,168.95,76.31876046191935,14,27.103436683723952,22,5,1,2008-02-02
28528,2547,2547.txt,2008-02-03 06:48:40,2008-02-03 07:20:14,116.48273,39.98877,116.35638,39.95112,31.566666666666666,20.63526320540071,3,39.222253188723634,6,6,1,2008-02-03
28531,2547,2547.txt,2008-02-03 09:34:56,2008-02-03 11:37:17,116.38042,39.96175,116.3096,40.05115,122.35,38.75830221059876,14,19.006932019909485,9,6,1,2008-02-03
28532,2547,2547.txt,2008-02-03 12:12:34,2008-02-03 12:29:49,116.37962,40.00085,116.42247,39.99967,17.25,12.675044164686522,5,44.08711013804008,12,6,1,2008-02-03
28534,2547,2547.txt,2008-02-03 14:15:29,2008-02-03 16:32:20,116.31065,39.89627,116.32185,39.96575,136.85,55.32886058933011,17,24.25817782506253,14,6,1,2008-02-03
28537,2547,2547.txt,2008-02-03 18:44:38,2008-02-03 22:44:05,116.4578,39.9758,116.31342,39.95565,239.45,62.52281681234638,28,15.666606843770236,18,6,1,2008-02-03
28538,2547,2547.txt,2008-02-03 23:15:32,2008-02-04 00:13:24,116.35045,40.03202,116.31062,39.98448,57.86666666666667,27.99152009682011,7,29.023465538177533,23,6,1,2008-02-03
28539,2547,2547.txt,2008-02-04 00:46:06,2008-02-04 04:41:43,116.31007,39.89555,116.39443,39.93942,235.61666666666667,96.02393622132803,29,24.452583320137293,0,0,0,2008-02-04
28541,2547,2547.txt,2008-02-04 09:34:44,2008-02-04 11:33:56,116.45608,40.01078,116.32307,40.04413,119.2,38.594645109692806,14,19.42683478675812,9,0,0,2008-02-04
28544,2547,2547.txt,2008-02-04 15:04:15,2008-02-04 15:55:16,116.4564,40.01122,116.41675,39.94785,51.016666666666666,15.333017512951084,10,18.032951011637994,15,0,0,2008-02-04
28547,2547,2547.txt,2008-02-04 17:59:26,2008-02-04 19:18:18,116.42935,39.92888,116.45152,39.93237,78.86666666666666,18.502651056784224,10,14.076404016150299,17,0,0,2008-02-04
28548,2547,2547.txt,2008-02-04 19:58:26,2008-02-04 20:28:11,116.36343,39.95675,116.41665,39.97813,29.75,13.405715042450371,8,27.036736220067976,19,0,0,2008-02-04
28549,2547,2547.txt,2008-02-05 07:17:25,2008-02-05 07:27:08,116.34977,39.9498,116.31523,39.89632,9.716666666666667,13.21924361157616,4,81.62826243854919,7,1,0,2008-02-05
28550,2547,2547.txt,2008-02-05 08:38:09,2008-02-05 10:14:33,116.3284,39.8922,116.36623,39.86948,96.4,19.221793608026456,12,11.963771955203189,8,1,0,2008-02-05
28551,2547,2547.txt,2008-02-05 11:07:40,2008-02-05 11:52:31,116.32837,39.89235,116.37343,39.90437,44.85,13.666348612402148,4,18.28274061859819,11,1,0,2008-02-05
28556,2547,2547.txt,2008-02-07 17:16:14,2008-02-08 00:11:16,116.3379,40.02935,116.46197,39.95272,415.03333333333336,172.23607907820465,42,24.89960182642104,17,3,0,2008-02-07
28558,2547,2547.txt,2008-02-08 09:59:36,2008-02-08 11:22:34,116.46432,40.0103,116.45035,39.99133,82.96666666666667,20.866193833916114,12,15.09005580596585,9,4,0,2008-02-08
28559,2547,2547.txt,2008-02-08 12:01:06,2008-02-08 14:05:16,116.35898,39.82105,116.32033,39.96603,124.16666666666667,50.532160963209165,15,24.418225431886306,12,4,0,2008-02-08
28560,2547,2547.txt,2008-02-08 14:50:23,2008-02-08 17:14:57,116.3317,39.96927,116.20652,39.90882,144.56666666666666,32.09007690136516,12,13.318454789591257,14,4,0,2008-02-08
28561,2548,2548.txt,2008-02-02 13:33:48,2008-02-02 22:31:22,116.40202,39.95353,116.54434,40.07644,537.5666666666667,162.12300145382073,263,18.095206958323143,13,5,1,2008-02-02
28564,2548,2548.txt,2008-02-03 09:39:10,2008-02-03 22:07:57,116.54439,40.07646,116.54424,40.07612,748.7833333333333,198.37472901038075,383,15.895764783701798,9,6,1,2008-02-03
28566,2548,2548.txt,2008-02-04 09:50:45,2008-02-04 15:50:37,116.54419,40.0761,116.54442,40.07642,359.8666666666667,131.23331503027097,193,21.880322995043326,9,0,0,2008-02-04
28568,2548,2548.txt,2008-02-05 09:17:04,2008-02-05 09:35:56,116.54436,40.07644,116.54862,40.06387,18.866666666666667,1.7133149558231513,13,5.448704806504721,9,1,0,2008-02-05
28569,2548,2548.txt,2008-02-05 10:11:52,2008-02-05 16:46:10,116.47223,40.00506,116.91473,40.1629,394.3,123.29173516133946,209,18.761106035202555,10,1,0,2008-02-05
28570,2548,2548.txt,2008-02-05 18:08:58,2008-02-05 21:39:02,116.91455,40.16285,116.91473,40.16283,210.06666666666666,134.2732463881335,91,38.35160956817523,18,1,0,2008-02-05
28572,2548,2548.txt,2008-02-06 11:39:24,2008-02-06 12:32:13,116.91472,40.1629,116.90687,40.17684,52.81666666666667,26.20821877904638,28,29.77266885596938,11,2,0,2008-02-06
28574,2548,2548.txt,2008-02-06 14:16:19,2008-02-06 14:51:11,116.90691,40.17683,116.91471,40.16284,34.86666666666667,2.299313125771827,8,3.9567529888998934,14,2,0,2008-02-06
28577,2548,2548.txt,2008-02-08 11:46:41,2008-02-08 13:24:30,116.91471,40.16295,116.90685,40.17681,97.81666666666666,69.00797579576614,47,42.32896794424231,11,4,0,2008-02-08
28578,2549,2549.txt,2008-02-02 14:21:46,2008-02-06 17:15:47,116.36165,39.83144,116.21722,39.95371,5934.016666666666,589.7721879764731,587,5.963301633000984,14,5,1,2008-02-02
28579,2549,2549.txt,2008-02-06 20:37:22,2008-02-08 01:58:57,116.23636,39.9543,116.23644,39.95434,1761.5833333333333,158.8164786219828,180,5.4093317852229355,20,2,0,2008-02-06
28580,2549,2549.txt,2008-02-08 02:48:57,2008-02-08 17:38:52,116.23634,39.95433,116.23633,39.95431,889.9166666666666,7.679182773402301,91,0.5177461931688039,2,4,0,2008-02-08
28581,255,255.txt,2008-02-02 13:34:21,2008-02-02 19:33:46,116.38877,39.9671,116.45072,39.94735,359.4166666666667,108.0719265717355,126,18.04122122226978,13,5,1,2008-02-02
28582,255,255.txt,2008-02-02 20:24:12,2008-02-03 02:16:19,116.45168,39.9539,116.3441,39.8764,352.1166666666667,93.19924538696242,76,15.880971429595528,20,5,1,2008-02-02
28583,255,255.txt,2008-02-03 07:36:12,2008-02-03 11:46:43,116.35005,39.89726,116.44016,39.95109,250.51666666666668,55.294104014765594,70,13.243215651197934,7,6,1,2008-02-03
28584,255,255.txt,2008-02-03 13:36:18,2008-02-04 03:41:27,116.44003,39.95534,116.43543,39.9471,845.15,253.94414040004258,310,18.0283363000681,13,6,1,2008-02-03
28586,255,255.txt,2008-02-04 09:09:08,2008-02-04 11:10:51,116.44637,39.93063,116.44354,39.90279,121.71666666666667,44.0653412978215,48,21.721926423683062,9,0,0,2008-02-04
28587,255,255.txt,2008-02-04 11:43:13,2008-02-04 12:13:06,116.43451,39.92106,116.42946,39.95964,29.883333333333333,7.931635311124484,8,15.925201963217036,11,0,0,2008-02-04
28588,255,255.txt,2008-02-04 13:39:03,2008-02-04 17:32:25,116.43734,39.94654,116.44424,39.94604,233.36666666666667,66.4330448054077,87,17.080342900976127,13,0,0,2008-02-04
28589,255,255.txt,2008-02-04 18:18:12,2008-02-05 02:00:57,116.44399,39.94532,116.37315,39.88805,462.75,122.23021429716663,78,15.848326002874115,18,0,0,2008-02-04
28590,255,255.txt,2008-02-05 07:26:19,2008-02-05 11:41:22,116.34966,39.93046,116.4476,39.94716,255.05,80.2942542928637,85,18.88906197832512,7,1,0,2008-02-05
28592,255,255.txt,2008-02-05 13:44:57,2008-02-06 03:29:17,116.4424,39.95294,116.44362,39.94861,824.3333333333334,259.7966832475441,283,18.909584708676885,13,1,0,2008-02-05
28593,255,255.txt,2008-02-06 08:28:05,2008-02-06 09:48:32,116.45529,39.94817,116.51642,40.03343,80.45,37.40525158224496,24,27.897017960655035,8,2,0,2008-02-06
28594,255,255.txt,2008-02-06 10:41:48,2008-02-06 12:10:23,116.52946,40.04448,116.70998,40.41116,88.58333333333333,47.902001469230285,27,32.445381992329075,10,2,0,2008-02-06
28599,255,255.txt,2008-02-07 13:38:28,2008-02-07 14:28:02,116.70012,40.3953,116.62802,40.33297,49.56666666666667,12.209679292222638,9,14.779705935440989,13,3,0,2008-02-07
28600,255,255.txt,2008-02-07 18:35:26,2008-02-07 18:55:33,116.63409,40.33935,116.71177,40.41033,20.116666666666667,11.237353175410211,5,33.51654633925167,18,3,0,2008-02-07
28601,255,255.txt,2008-02-08 11:22:59,2008-02-08 12:27:27,116.71176,40.41035,116.62815,40.2915,64.46666666666667,16.405834803388213,10,15.269132702222741,11,4,0,2008-02-08
28602,255,255.txt,2008-02-08 13:29:51,2008-02-08 13:44:56,116.641,40.30127,116.64151,40.34691,15.083333333333334,6.7012978576564635,4,26.657096450346152,13,4,0,2008-02-08
28604,255,255.txt,2008-02-08 17:12:12,2008-02-08 17:27:17,116.675,40.37196,116.67766,40.40187,15.083333333333334,6.630872068303032,4,26.37694966396786,17,4,0,2008-02-08
28605,2550,2550.txt,2008-02-02 13:32:15,2008-02-02 16:51:14,116.45208,39.90928,116.88535,39.70735,198.98333333333332,96.49932527978827,101,29.09771094792175,13,5,1,2008-02-02
28606,2550,2550.txt,2008-02-02 20:03:30,2008-02-02 20:11:26,116.87692,39.71498,116.87278,39.69137,7.933333333333334,4.1578645414916515,3,31.446034347415853,20,5,1,2008-02-02
28607,2550,2550.txt,2008-02-02 21:20:39,2008-02-02 21:38:54,116.8728,39.69135,116.87273,39.69128,18.25,4.978145761723921,5,16.366506613886866,21,5,1,2008-02-02
28609,2550,2550.txt,2008-02-03 08:45:30,2008-02-04 05:06:34,116.87345,39.68902,116.87183,39.69102,1221.0666666666666,429.32004290218856,729,21.095656181042244,8,6,1,2008-02-03
28610,2550,2550.txt,2008-02-04 08:59:21,2008-02-04 09:57:30,116.87185,39.69107,116.6681,39.93943,58.15,43.11487866625538,29,44.48654720507864,8,0,0,2008-02-04
28611,2550,2550.txt,2008-02-04 10:50:44,2008-02-04 12:34:22,116.66803,39.93952,116.468,39.8992,103.63333333333334,42.895146805939504,71,24.834758523863332,10,0,0,2008-02-04
28612,2550,2550.txt,2008-02-04 14:59:24,2008-02-04 16:28:32,116.46817,39.8993,116.88013,39.71335,89.13333333333334,45.62494367264903,42,30.712377939703906,14,0,0,2008-02-04
28613,2550,2550.txt,2008-02-04 17:18:30,2008-02-04 18:14:02,116.88013,39.71342,116.8715,39.69363,55.53333333333333,47.90563100548664,18,51.75878499992554,17,0,0,2008-02-04
28614,2550,2550.txt,2008-02-04 19:46:16,2008-02-04 20:14:08,116.87257,39.69152,116.87332,39.68905,27.866666666666667,7.259359953122085,14,15.630200856004489,19,0,0,2008-02-04
28615,2550,2550.txt,2008-02-05 08:37:52,2008-02-05 21:48:03,116.8735,39.68908,116.44017,39.96143,790.1833333333333,283.0622436272589,438,21.49341032794356,8,1,0,2008-02-05
28616,2550,2550.txt,2008-02-05 22:24:35,2008-02-06 00:04:20,116.44448,39.96013,116.87183,39.69102,99.75,61.150473789439715,48,36.782239873347194,22,1,0,2008-02-05
28617,2550,2550.txt,2008-02-06 10:23:56,2008-02-06 14:09:47,116.87182,39.69107,116.56513,40.07213,225.85,108.7814928726337,103,28.899223255957594,10,2,0,2008-02-06
28618,2550,2550.txt,2008-02-06 15:47:47,2008-02-06 20:34:45,116.56488,40.07215,116.87175,39.69135,286.96666666666664,113.77802597906964,145,23.789109857396372,15,2,0,2008-02-06
28619,2550,2550.txt,2008-02-06 22:09:36,2008-02-06 23:23:13,116.87307,39.6914,116.87133,39.69117,73.61666666666666,1.8236874776360774,14,1.4863651617590852,22,2,0,2008-02-06
28623,2550,2550.txt,2008-02-07 12:44:10,2008-02-07 21:40:46,116.43387,39.89047,116.87182,39.69102,536.6,282.14604972549876,364,31.548197882090804,12,3,0,2008-02-07
28625,2550,2550.txt,2008-02-08 11:56:41,2008-02-08 12:23:05,116.91137,39.67088,116.91157,39.67113,26.4,4.591540526572558,12,10.435319378573995,11,4,0,2008-02-08
28629,2551,2551.txt,2008-02-02 13:31:28,2008-02-02 14:18:49,116.40091,39.96785,116.40683,39.99277,47.35,13.013551785297578,18,16.490245134484788,13,5,1,2008-02-02
28631,2551,2551.txt,2008-02-02 15:38:42,2008-02-02 16:55:17,116.43948,39.96249,116.34137,39.96634,76.58333333333333,19.8553191972148,28,15.555853995641629,15,5,1,2008-02-02
28632,2551,2551.txt,2008-02-02 17:26:20,2008-02-02 23:29:22,116.37568,39.99634,116.40753,39.99359,363.03333333333336,86.46360097926782,52,14.29019206341769,17,5,1,2008-02-02
28635,2551,2551.txt,2008-02-03 10:02:21,2008-02-03 17:41:15,116.40763,39.99339,116.49155,39.97041,458.9,118.31714742089096,146,15.469664077693306,10,6,1,2008-02-03
28636,2551,2551.txt,2008-02-03 18:26:40,2008-02-03 23:12:13,116.49152,39.97042,116.4076,39.99357,285.55,85.73800996434741,105,18.01534091353824,18,6,1,2008-02-03
28638,2551,2551.txt,2008-02-04 10:11:25,2008-02-04 14:07:56,116.40919,39.99363,116.39142,39.96127,236.51666666666668,57.143884766996955,78,14.496369893678319,10,0,0,2008-02-04
28639,2551,2551.txt,2008-02-04 14:43:18,2008-02-04 23:19:07,116.39123,39.96178,116.40739,39.99357,515.8166666666667,184.92354326453446,185,21.51038016583166,14,0,0,2008-02-04
28641,2551,2551.txt,2008-02-05 10:21:30,2008-02-05 15:19:06,116.43879,39.94983,116.37613,39.95916,297.6,93.2632449174745,91,18.803073572071472,10,1,0,2008-02-05
28642,2551,2551.txt,2008-02-05 16:45:05,2008-02-05 18:11:15,116.37606,39.95922,116.40676,39.99301,86.16666666666667,25.560635003970248,29,17.798507933132086,16,1,0,2008-02-05
28643,2551,2551.txt,2008-02-05 18:41:35,2008-02-05 21:58:38,116.40975,39.99373,116.4132,39.97365,197.05,74.14850918632126,72,22.57757194204149,18,1,0,2008-02-05
28644,2551,2551.txt,2008-02-05 22:49:03,2008-02-05 23:12:07,116.41329,39.97374,116.40755,39.99353,23.066666666666666,2.768768705071848,9,7.201999521863189,22,1,0,2008-02-05
28647,2551,2551.txt,2008-02-06 10:13:30,2008-02-06 14:27:22,116.40762,39.9933,116.40648,39.99233,253.86666666666667,80.85839824432213,91,19.110440761525716,10,2,0,2008-02-06
28648,2551,2551.txt,2008-02-06 15:19:14,2008-02-06 19:36:33,116.40749,39.99348,116.41384,39.97235,257.31666666666666,91.81952448411455,87,21.410084082052748,15,2,0,2008-02-06
